title,link,year,month
"HIV poses challenge in elimination of kala-azar","http://timesofindia.indiatimes.com//city/patna/HIV-poses-challenge-in-elimination-of-kala-azar/articleshow/45329885.cms",2014,12
"�57% drop in HIV cases in 10 years, a major success�","http://timesofindia.indiatimes.com//city/nagpur/57-drop-in-HIV-cases-in-10-years-a-major-success/articleshow/45329573.cms",2014,12
"Fresh HIV cases drop 60% in three years","http://timesofindia.indiatimes.com//city/coimbatore/Fresh-HIV-cases-drop-60-in-three-years/articleshow/45330330.cms",2014,12
"Fresh HIV cases in Tamil Nadu drop 60% in three years","http://timesofindia.indiatimes.com//city/coimbatore/Fresh-HIV-cases-in-Tamil-Nadu-drop-60-in-three-years/articleshow/45330336.cms",2014,12
"Rajasthan promotes HIV testing among pregnant women","http://timesofindia.indiatimes.com//city/jaipur/Rajasthan-promotes-HIV-testing-among-pregnant-women/articleshow/45330425.cms",2014,12
"Over 2k AIDS deaths in Kolhapur in 7 years","http://timesofindia.indiatimes.com//city/kolkata/Over-2k-AIDS-deaths-in-Kolhapur-in-7-years/articleshow/45330559.cms",2014,12
"Condom �quality� makes HIV drive flaccid","http://timesofindia.indiatimes.com//city/mumbai/Condom-quality-makes-HIV-drive-flaccid/articleshow/45330607.cms",2014,12
"Unsafe sex, needles major causes of HIV","http://timesofindia.indiatimes.com//city/indore/Unsafe-sex-needles-major-causes-of-HIV/articleshow/45331895.cms",2014,12
"12-yr-old joins father's drive against AIDS","http://timesofindia.indiatimes.com//city/ludhiana/12-yr-old-joins-fathers-drive-against-AIDS/articleshow/45332069.cms",2014,12
"WORLD AIDS DAY : Bihar HIV patient an inspiration for others","http://timesofindia.indiatimes.com//city/ranchi/WORLD-AIDS-DAY-Bihar-HIV-patient-an-inspiration-for-others/articleshow/45333078.cms",2014,12
"World AIDS Day: Bollywood's initiative","http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/World-AIDS-Day-Bollywoods-initiative/articleshow/45335795.cms",2014,12
"Rural areas lack HIV testing facilities","http://timesofindia.indiatimes.com//city/agra/Rural-areas-lack-HIV-testing-facilities/articleshow/45339059.cms",2014,12
"A year on, plan to grant travel passes to AIDS patients on hold","http://timesofindia.indiatimes.com//city/dehradun/A-year-on-plan-to-grant-travel-passes-to-AIDS-patients-on-hold/articleshow/45339215.cms",2014,12
"87% unaware of HIV+ status, may be infecting others","http://timesofindia.indiatimes.com//india/87-unaware-of-HIV-status-may-be-infecting-others/articleshow/45340879.cms",2014,12
"Roadshows bust HIV myths","http://timesofindia.indiatimes.com//city/kolkata/Roadshows-bust-HIV-myths/articleshow/45341358.cms",2014,12
"Protests against zero stock of drugs mark World AIDS Day","http://timesofindia.indiatimes.com//city/mumbai/Protests-against-zero-stock-of-drugs-mark-World-AIDS-Day/articleshow/45341955.cms",2014,12
"Their positivity killed HIV pain","http://timesofindia.indiatimes.com//city/ahmedabad/Their-positivity-killed-HIV-pain/articleshow/45342342.cms",2014,12
"Waste collection for AIDS awareness","http://timesofindia.indiatimes.com//city/surat/HIV/AIDS-Industrial-WasteMigrant-Workers/articleshow/45344077.cms",2014,12
"No. of HIV+ cases decline in district","http://timesofindia.indiatimes.com//city/aurangabad/No-of-HIV-cases-decline-in-district/articleshow/45344396.cms",2014,12
"TV Actors share their views on World Aids Day","http://timesofindia.indiatimes.com//tv/news/hindi/TV-Actors-share-their-views-on-World-Aids-Day/articleshow/45344495.cms",2014,12
"Truckers, transgenders under scanner for AIDS","http://timesofindia.indiatimes.com//city/kochi/Truckers-transgenders-under-scanner-for-AIDS/articleshow/45345114.cms",2014,12
"Truckers, transgenders under scanner for AIDS","http://timesofindia.indiatimes.com//city/kochi/Truckers-transgenders-under-scanner-for-AIDS/articleshow/45345485.cms",2014,12
"AIDS awareness rally taken out","http://timesofindia.indiatimes.com//city/allahabad/AIDS-awareness-rally-taken-out/articleshow/45345861.cms",2014,12
"HIV losing its edge, evolving into milder form, study finds","http://timesofindia.indiatimes.com//home/science/HIV-losing-its-edge-evolving-into-milder-form-study-finds/articleshow/45349074.cms",2014,12
"Mysuru ART centres detect 810 HIV positive cases this year","http://timesofindia.indiatimes.com//city/mysuru/Mysuru-ART-centres-detect-810-HIV-positive-cases-this-year/articleshow/45349125.cms",2014,12
"Miss Diva Universe 2014 Noyonita Lodh walks the ramp on World AIDS Day in Mumbai","http://timesofindia.indiatimes.com//entertainment/events/mumbai/Miss-Diva-Universe-2014-Noyonita-Lodh-walks-the-ramp-on-World-AIDS-Day-in-Mumbai/articleshow/45349805.cms",2014,12
"Miss Diva Universe 2014 Noyonita Lodh walks the ramp on World AIDS Day in Mumbai","http://timesofindia.indiatimes.com//city/mumbai/Miss-Diva-Universe-2014-Noyonita-Lodh-walks-the-ramp-on-World-AIDS-Day-in-Mumbai/articleshow/45349830.cms",2014,12
"Casual attitude of HIV patients irks doctors, counsellors","http://timesofindia.indiatimes.com//city/goa/Casual-attitude-of-HIV-patients-irks-doctors-counsellors/articleshow/45353817.cms",2014,12
"Doctors treating HIV patients get a pat on their backs","http://timesofindia.indiatimes.com//city/trichy/Doctors-treating-HIV-patients-get-a-pat-on-their-backs/articleshow/45368787.cms",2014,12
"HIV spread stagnant, but decline is a long way","http://timesofindia.indiatimes.com//city/vadodara/HIV-spread-stagnant-but-decline-is-a-long-way/articleshow/45381868.cms",2014,12
"HIV+ mother thrown out of home","http://timesofindia.indiatimes.com//city/kolkata/HIV-mother-thrown-out-of-home/articleshow/45398663.cms",2014,12
"Cops escort HIV+ widow home","http://timesofindia.indiatimes.com//city/kolkata/Cops-escort-HIV-widow-home/articleshow/45440898.cms",2014,12
"Man who injected wife with HIV gets 9-year jail","http://timesofindia.indiatimes.com//city/chandigarh/Man-who-injected-wife-with-HIV-gets-9-year-jail/articleshow/45487181.cms",2014,12
"Shruti Haasan's role in AIDS awareness","http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/Shruti-Haasans-role-in-AIDS-awareness/articleshow/45503110.cms",2014,12
"Single Window System for HIV Positive beneficiaries in state soon: Minister","http://timesofindia.indiatimes.com//city/mangaluru/Single-Window-System-for-HIV-Positive-beneficiaries-in-state-soon-Minister/articleshow/45505258.cms",2014,12
"Single-window system for HIV positive beneficiaries","http://timesofindia.indiatimes.com//city/mangaluru/Single-window-system-for-HIV-positive-beneficiaries/articleshow/45511333.cms",2014,12
"HIV patient ends life in Surat","http://timesofindia.indiatimes.com//city/surat/HIV-patient-ends-life-in-Surat/articleshow/45518225.cms",2014,12
"Only 24% of parents with HIV disclose health status to kids","http://timesofindia.indiatimes.com//city/chennai/articleshow/45541861.cms",2014,12
"One of every 10 tested for HIV in Bhiwandi found positive: Study","http://timesofindia.indiatimes.com//city/thane/One-of-every-10-tested-for-HIV-in-Bhiwandi-found-positive-Study/articleshow/45567183.cms",2014,12
"Since Dec 2007, AIDS killed 26 people on an average each month","http://timesofindia.indiatimes.com//city/thane/Since-Dec-2007-AIDS-killed-26-people-on-an-average-each-month/articleshow/45567152.cms",2014,12
"Since Dec 2007, AIDS killed 26 people on an avg each month","http://timesofindia.indiatimes.com//city/navi-mumbai/Since-Dec-2007-AIDS-killed-26-people-on-an-avg-each-month/articleshow/45581762.cms",2014,12
"'Nano-tech edge to check cancer, HIV'","http://timesofindia.indiatimes.com//city/nashik/Nano-tech-edge-to-check-cancer-HIV/articleshow/45582392.cms",2014,12
"HIV positives find perfect matches, new lives","http://timesofindia.indiatimes.com//city/nashik/HIV-positives-find-perfect-matches-new-lives/articleshow/45713620.cms",2015,1
"Guntur tops the list of HIV positive cases in Andhra Pradesh","http://timesofindia.indiatimes.com//city/hyderabad/Guntur-tops-the-list-of-HIV-positive-cases-in-Andhra-Pradesh/articleshow/45838621.cms",2015,1
"Funds crunch affects state AIDS society","http://timesofindia.indiatimes.com//city/dehradun/Funds-crunch-affects-state-AIDS-society/articleshow/45845036.cms",2015,1
"Above half HIV patients in state 'untraceable'","http://timesofindia.indiatimes.com//city/jaipur/Above-half-HIV-patients-in-state-untraceable/articleshow/45977225.cms",2015,1
"1,000 HIV+ cases in Maharashtra due to infected blood transfusion","http://timesofindia.indiatimes.com//india/1000-HIV-cases-in-Maharashtra-due-to-infected-blood-transfusion/articleshow/46047954.cms",2015,1
"HIV fears rise over condom shortage in states","http://timesofindia.indiatimes.com//india/HIV-fears-rise-over-condom-shortage-in-states/articleshow/46060381.cms",2015,1
"No ready answers to cut HIV infections through blood transfusions","http://timesofindia.indiatimes.com//city/ahmedabad/No-ready-answers-to-cut-HIV-infections-through-blood-transfusions/articleshow/46060480.cms",2015,1
"NGO takes up HIV+ outreach worker�s cause","http://timesofindia.indiatimes.com//city/ludhiana/NGO-takes-up-HIV-outreach-workers-cause/articleshow/46093168.cms",2015,2
"HIV+ siblings distraught after being separated by law","http://timesofindia.indiatimes.com//city/surat/HIV-siblings-distraught-after-being-separated-by-law/articleshow/46129739.cms",2015,2
"Smartphone dongle detects HIV in 15 mins","http://timesofindia.indiatimes.com//home/science/Smartphone-dongle-detects-HIV-in-15-mins/articleshow/46139250.cms",2015,2
"New aggressive form of HIV accelerates AIDS","http://timesofindia.indiatimes.com//home/science/New-aggressive-form-of-HIV-accelerates-AIDS/articleshow/46257776.cms",2015,2
"Not enough HIV kits to test LGBT, sex workers","http://timesofindia.indiatimes.com//city/delhi/Not-enough-HIV-kits-to-test-LGBT-sex-workers/articleshow/46307038.cms",2015,2
"Big boost: New drug raises hope for an HIV vaccine","http://timesofindia.indiatimes.com//home/science/Big-boost-New-drug-raises-hope-for-an-HIV-vaccine/articleshow/46307096.cms",2015,2
"Eagerness to give up farming aids LPS","http://timesofindia.indiatimes.com//city/hyderabad/Eagerness-to-give-up-farming-aids-LPS/articleshow/46350488.cms",2015,2
"New compound may treat HIV, drug-resistant TB","http://timesofindia.indiatimes.com//home/science/New-compound-may-treat-HIV-drug-resistant-TB/articleshow/46376693.cms",2015,2
"Fight against AIDS turns into a sham","http://timesofindia.indiatimes.com//city/hyderabad/Fight-against-AIDS-turns-into-a-sham/articleshow/46410254.cms",2015,2
"Fight against AIDS turns into a sham","http://timesofindia.indiatimes.com//city/hyderabad/Fight-against-AIDS-turns-into-a-sham/articleshow/46416801.cms",2015,3
"Human rights commission closes case of HIV+ pupils","http://timesofindia.indiatimes.com//city/goa/Human-rights-commission-closes-case-of-HIV-pupils/articleshow/46435926.cms",2015,3
"Fast, accurate TB testing for HIV+ patients in city soon","http://timesofindia.indiatimes.com//city/nagpur/Fast-accurate-TB-testing-for-HIV-patients-in-city-soon/articleshow/46436228.cms",2015,3
"Nearly 60% HIV+ kids in TN face food insecurity: Study","http://timesofindia.indiatimes.com//india/Nearly-60-HIV-kids-in-TN-face-food-insecurity-Study/articleshow/46522523.cms",2015,3
"HIV + man made four futile suicide attempts after killing his wife, daughters","http://timesofindia.indiatimes.com//city/bhopal/Engineer-suicide-wife-daughter-ablaze-betul-HIV-positive/articleshow/46538747.cms",2015,3
"MSU professor conducts research on effectiveness of Clinical Hypnotheraphy on HIV patients","http://timesofindia.indiatimes.com//city/vadodara/MSU-professor-conducts-research-on-effectiveness-of-Clinical-Hypnotheraphy-on-HIV-patients/articleshow/46539895.cms",2015,3
"IIT graduate kills family fearing HIV infection, but tests negative","http://timesofindia.indiatimes.com//city/bhopal/IIT-graduate-kills-family-fearing-HIV-infection-but-tests-negative/articleshow/46547377.cms",2015,3
"Lab that tested IITian HIV positive claims it doesn't have facility","http://timesofindia.indiatimes.com//city/bhopal/Lab-that-tested-IITian-HIV-positive-claims-it-doesnt-have-facility/articleshow/46560326.cms",2015,3
"Anti-herpes drug may help treat HIV: Study","http://timesofindia.indiatimes.com//home/science/Anti-herpes-drug-may-help-treat-HIV-Study/articleshow/46572466.cms",2015,3
"Jaipur lacks nucleic acid test centres for HIV tests","http://timesofindia.indiatimes.com//city/jaipur/Jaipur-lacks-nucleic-acid-test-centres-for-HIV-tests/articleshow/46648864.cms",2015,3
"DK to roll out single window system for people with HIV","http://timesofindia.indiatimes.com//city/mangaluru/DK-to-roll-out-single-window-system-for-people-with-HIV/articleshow/46675290.cms",2015,3
"Students told to be aware of AIDS","http://timesofindia.indiatimes.com//city/mysuru/Students-told-to-be-aware-of-AIDS/articleshow/46711893.cms",2015,3
"State to give specially-abled people assistive aids","http://timesofindia.indiatimes.com//city/nagpur/State-to-give-specially-abled-people-assistive-aids/articleshow/46720497.cms",2015,3
"Woman claims she got HIV for not getting dowry","http://timesofindia.indiatimes.com//city/lucknow/Woman-claims-she-got-HIV-for-not-getting-dowry/articleshow/46731208.cms",2015,3
"American-turned-Nagpurian helping HIV+ kids","http://timesofindia.indiatimes.com//city/nagpur/American-turned-Nagpurian-helping-HIV-kids/articleshow/46751081.cms",2015,3
"Osmania University scholars moonlight as AIDS counselors","http://timesofindia.indiatimes.com//city/hyderabad/Osmania-University-scholars-moonlight-as-AIDS-counselors/articleshow/46777368.cms",2015,4
"Malnutrition behind 55% of TB cases in India, not HIV","http://timesofindia.indiatimes.com//india/Malnutrition-behind-55-of-TB-cases-in-India-not-HIV/articleshow/46801393.cms",2015,4
"HIV+ woman gets a taste of civil hospital's discrimination","http://timesofindia.indiatimes.com//city/ludhiana/HIV-woman-gets-a-taste-of-civil-hospitals-discrimination/articleshow/46802026.cms",2015,4
"HIV+ woman shunned: NGO threatens to move court","http://timesofindia.indiatimes.com//city/ludhiana/HIV-woman-shunned-NGO-threatens-to-move-court/articleshow/46883392.cms",2015,4
"Soya-wheat mix can help protect immunity of HIV patients: Study","http://timesofindia.indiatimes.com//home/science/Soya-wheat-mix-can-help-protect-immunity-of-HIV-patients-Study/articleshow/46939815.cms",2015,4
"HC plea for more machines for AIDS survivors at GMCH","http://timesofindia.indiatimes.com//city/nagpur/HC-plea-for-more-machines-for-AIDS-survivors-at-GMCH/articleshow/46993242.cms",2015,4
"First HIV self-testing kit goes on sale in UK","http://timesofindia.indiatimes.com//home/science/First-HIV-self-testing-kit-goes-on-sale-in-UK/articleshow/47068668.cms",2015,4
"First HIV self-test kit on sale in UK","http://timesofindia.indiatimes.com//home/science/First-HIV-self-test-kit-on-sale-in-UK/articleshow/47077514.cms",2015,4
"New equipment to help diagnose TB in HIV patients in two hours","http://timesofindia.indiatimes.com//city/trichy/New-equipment-to-help-diagnose-TB-in-HIV-patients-in-two-hours/articleshow/47089564.cms",2015,4
"Kolhapur's maternity homes� AIDS control efforts dismal","http://timesofindia.indiatimes.com//city/kolhapur/Kolhapurs-maternity-homes-AIDS-control-efforts-dismal/articleshow/47090575.cms",2015,4
"Shivarajkumar spends time with HIV+ kids","http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/Shivarajkumar-spends-time-with-HIV-kids/articleshow/47095247.cms",2015,4
